atributo	valores	descrição	definição	ndd1	ndd2	ver	pag	tema_id	tema	entidade_id	entidade	classe	dimensao
valorelementoassociadoelectricidade	7.2	Poste de média tensão	Equipamento para suporte das linhas de transporte de energia elétrica com tensão maior que 1Kv e menor ou igual a 45kV destinada à indústria de componentes automóveis, metalúrgica, moldes, vitrificação, grande hotelaria, etc.	TRUE	FALSE	v1.0	93	08	Infraestruturas e serviços de interesse público	08.05	Elemento associado de eletricidade	ElemAssocEletricidade	2D
valorelementoassociadoelectricidade	7.3	Poste de baixa tensão	Equipamento para suporte das linhas de transporte de energia elétrica com contratadas iguais ou inferiores a 41,4kVA e uma potência mínima contratada de 1,15kVA destinada a clientes residenciais, lojas, escritórios e pequenas empresas.	TRUE	FALSE	v1.0	93	08	Infraestruturas e serviços de interesse público	08.05	Elemento associado de eletricidade	ElemAssocEletricidade	2D
valorelementoassociadoelectricidade	7.4	Torre de alta tensão	Equipamento de altura mínima de 20 metros, para suporte das linhas de transporte de energia elétrica superior a 110kV.	TRUE	TRUE	v1.0	94	08	Infraestruturas e serviços de interesse público	08.05	Elemento associado de eletricidade	ElemAssocEletricidade	2D
valorelementoassociadoelectricidade	8	Posto transformador	Instalação ou equipamento sobre o solo, destinado à transformação da corrente elétrica.	TRUE	TRUE	v1.0	94	08	Infraestruturas e serviços de interesse público	08.05	Elemento associado de eletricidade	ElemAssocEletricidade	2D
valorelementoassociadopgq	1	Depósito	Equipamento para armazenamento de petróleo ou derivados, gás e substâncias químicas.	TRUE	TRUE	v1.0	94	08	Infraestruturas e serviços de interesse público	08.06	Elemento associado de petróleo, gás e substâncias químicas	ElemAssocPGQ	2D
valorelementoassociadopgq	2	Estação de bombagem	Infraestrutura destinada à extração ou transporte petróleo ou derivados, gás e substâncias químicas.	TRUE	TRUE	v1.0	94	08	Infraestruturas e serviços de interesse público	08.06	Elemento associado de petróleo, gás e substâncias químicas	ElemAssocPGQ	2D
valorelementoassociadotelecomunicacoes	1	Poste telefónico	Haste vertical colocada no solo ou fixada em alvenaria, de suporte das linhas telefónicas.	FALSE	FALSE	v1.0	94	08	Infraestruturas e serviços de interesse público	08.07	Elemento associado de telecomunicações	ElemAssocTelecomunicacoes	2D
valorelementoassociadotelecomunicacoes	2	Cabina telefónica	Pequena construção ou compartimento isolado para proteção do utente no uso de telefone público.	FALSE	FALSE	v1.0	94	08	Infraestruturas e serviços de interesse público	08.07	Elemento associado de telecomunicações	ElemAssocTelecomunicacoes	2D
valorelementoassociadotelecomunicacoes	3	Antena	Estrutura, sobre o solo ou no topo dos edifícios, destinada às comunicações por meio da captação e irradiação de ondas eletromagnéticas ou radielétricas.	TRUE	TRUE	v1.0	94	08	Infraestruturas e serviços de interesse público	08.07	Elemento associado de telecomunicações	ElemAssocTelecomunicacoes	2D
valorelementoedificioxy	1	Combinado	A geometria horizontal foi obtida a partir da combinação das geometrias das suas partes constituintes com as geometrias das partes do edifício utilizando diferentes referências de geometria horizontal.	FALSE	FALSE	v1.0	94	06	Construções	06.03	Edifício	Edificio	2D
valorelementoedificioxy	2	Ponto de entrada	A geometria horizontal foi obtida por um ponto situado à entrada do edifício.	FALSE	FALSE	v1.0	94	06	Construções	06.03	Edifício	Edificio	2D
valorelementoedificioxy	3	Invólucro	A geometria horizontal foi obtida utilizando todo o invólucro do edifício, ou seja, a extensão máxima do edifício acima e abaixo do solo.	FALSE	FALSE	v1.0	94	06	Construções	06.03	Edifício	Edificio	2D
valorelementoedificioxy	4	Implantação	A geometria horizontal foi obtida utilizando a implantação do edifício, ou seja, a sua extensão ao nível do solo, incluindo os alpendres.	TRUE	FALSE	v1.0	94	06	Construções	06.03	Edifício	Edificio	2D
valorelementoedificioxy	5	Piso mais baixo acima do solo	A geometria horizontal foi obtida utilizando o piso mais baixo acima do solo do edifício.	FALSE	FALSE	v1.0	94	06	Construções	06.03	Edifício	Edificio	2D
valorelementoedificioxy	6	Beira do telhado	A geometria horizontal foi obtida utilizando as beiras do telhado do edifício.	FALSE	TRUE	v1.0	94	06	Construções	06.03	Edifício	Edificio	2D
valorelementoedificioz	1	Invólucro acima do solo	Altura medida ou estimada ao nível da extensão máxima do invólucro acima do solo do edifício.	FALSE	FALSE	v1.0	95	06	Construções	06.03	Edifício	Edificio	2D
valorelementoedificioz	2	Base do edifício	Altura medida ou estimada na base da parte utilizável do edifício.	FALSE	FALSE	v1.0	95	06	Construções	06.03	Edifício	Edificio	2D
valorelementoedificioz	3	Ponto de entrada	Altura medida ou estimada à entrada da edifico, geralmente na soleira da porta de entrada.	FALSE	FALSE	v1.0	95	06	Construções	06.03	Edifício	Edificio	2D
valorelementoedificioz	4	Cornija geral	Altura medida ou estimada ao nível da cornija, em qualquer local entre os níveis mais baixo e mais alto da cornija do edifício.	FALSE	FALSE	v1.0	95	06	Construções	06.03	Edifício	Edificio	2D
valorelementoedificioz	5	Solo geral	Altura medida ou estimada ao nível do solo, em qualquer local entre os pontos mais baixo e mais alto do edifício no solo.	FALSE	FALSE	v1.0	95	06	Construções	06.03	Edifício	Edificio	2D
valorelementoedificioz	6	Telhado geral	Altura medida ou estimada ao nível do telhado, em qualquer local entre o nível mais baixo da beira do telhado e o topo da edifício.	FALSE	FALSE	v1.0	95	06	Construções	06.03	Edifício	Edificio	2D
valorelementoedificioz	7	Beira do telhado geral	Altura medida ou estimada ao nível da beira do telhado, em qualquer local entre as beiras mais baixa e mais alta do telhado do edifício.	FALSE	FALSE	v1.0	95	06	Construções	06.03	Edifício	Edificio	2D
valorelementoedificioz	8	Cornija mais alta	A altura foi medida ou estimada ao nível da cornija mais elevada da construção.	FALSE	FALSE	v1.0	95	06	Construções	06.03	Edifício	Edificio	2D
valorelementoedificioz	9	Ponto mais alto	A altura foi medida ou estimada no ponto mais alto da construção, incluindo instalações, como as chaminés e antenas.	FALSE	FALSE	v1.0	95	06	Construções	06.03	Edifício	Edificio	2D
valorelementoedificioz	10	Beira mais alta do telhado	A altura foi medida ou estimada ao nível da beira mais alta da construção.	FALSE	FALSE	v1.0	95	06	Construções	06.03	Edifício	Edificio	2D
valorelementoedificioz	11	Cornija mais baixa	A altura foi medida ou estimada ao nível mais baixo da cornija da construção.	FALSE	FALSE	v1.0	95	06	Construções	06.03	Edifício	Edificio	2D
valorelementoedificioz	12	Piso mais baixo acima do solo	A altura foi medida ou estimada ao nível do piso mais baixo acima do solo.	FALSE	FALSE	v1.0	95	06	Construções	06.03	Edifício	Edificio	2D
valorelementoedificioz	13	Beira do telhado mais baixa	A altura foi medida ou estimada ao nível da beira mais baixa do telhado da construção.	FALSE	FALSE	v1.0	95	06	Construções	06.03	Edifício	Edificio	2D
valorelementoedificioz	14	Topo do edifício	A altura foi medida ou estimada ao nível do topo do edifício.	TRUE	TRUE	v1.0	95	06	Construções	06.03	Edifício	Edificio	2D
valorelementoedificioz	15	Ponto mais alto no solo	A altura foi medida ou estimada no ponto mais alto do edifício no solo.	FALSE	FALSE	v1.0	95	06	Construções	06.03	Edifício	Edificio	2D
valorelementoedificioz	16	Ponto mais baixo no solo	A altura foi medida ou estimada ao nível do ponto mais baixo do edifício no solo.	FALSE	FALSE	v1.0	95	06	Construções	06.03	Edifício	Edificio	2D
valorestadofronteira	1	Definido	Troço da fronteira obtido a partir de procedimentos realizados para o efeito.	TRUE	TRUE	v1.0	95	01	Unidades Administrativas	01.04	Fronteira	Fronteira	2D
valorestadofronteira	2	Por acordar	Troço da fronteira não acordado entre Portugal e Espanha.	TRUE	TRUE	v1.0	95	01	Unidades Administrativas	01.04	Fronteira	Fronteira	2D
valorestadolinhaferrea	1	Em construção	Linha ferroviária em construção iniciada e não concluída.	TRUE	TRUE	v1.0	95	05	Transportes	05.07	Segmento da via férrea	SegViaFerrea	3D
valorestadolinhaferrea	2	Em projeto	Linha ferroviária em fase de projeto.	FALSE	FALSE	v1.0	95	05	Transportes	05.07	Segmento da via férrea	SegViaFerrea	3D
valorestadolinhaferrea	3	Linha em exploração	Linha ferroviária aberta ao tráfego.	FALSE	FALSE	v1.0	96	05	Transportes	05.07	Segmento da via férrea	SegViaFerrea	3D
valorestadolinhaferrea	4	Linha fechada ao tráfego	Linha ferroviária não utilizada em condições normais.	FALSE	FALSE	v1.0	96	05	Transportes	05.07	Segmento da via férrea	SegViaFerrea	3D
valorestadolinhaferrea	5	Ramal particular	Troço de via férrea que penetra diretamente nas instalações de uma empresa.	FALSE	FALSE	v1.0	96	05	Transportes	05.07	Segmento da via férrea	SegViaFerrea	3D
valorestadolinhaferrea	6	Linha desafetada	Linha ferroviária fora de serviço.	FALSE	FALSE	v1.0	96	05	Transportes	05.07	Segmento da via férrea	SegViaFerrea	3D
valorestadolinhaferrea	7	Linha desmantelada	A linha ferroviária já não é utilizada e foi ou está a ser desmantelada.	FALSE	FALSE	v1.0	96	05	Transportes	05.07	Segmento da via férrea	SegViaFerrea	3D
valorestadoviarodov	1	Desmantelada	A instalação já não é utilizada e foi ou está a ser desmantelada.	FALSE	FALSE	v1.0	96	05	Transportes	05.16	Segmento da via rodoviária	SegViaRodov	3D
valorestadoviarodov	2	Em construção	A instalação encontra-se em fase de construção e ainda não está funcional. Este valor aplica-se unicamente à construção inicial da instalação e não a trabalhos de manutenção.	TRUE	TRUE	v1.0	96	05	Transportes	05.16	Segmento da via rodoviária	SegViaRodov	3D
valorestadoviarodov	3	Em desuso	A instalação já não é utilizada, mas não está a ser ou não foi desmantelada.	FALSE	FALSE	v1.0	96	05	Transportes	05.16	Segmento da via rodoviária	SegViaRodov	3D
valorestadoviarodov	4	Projetada	A instalação encontra-se em fase de projeto. Os trabalhos de construção ainda não tiveram início.	FALSE	FALSE	v1.0	96	05	Transportes	05.16	Segmento da via rodoviária	SegViaRodov	3D
valorformaedificio	1	Anfiteatro ao ar livre	Espaço aberto onde são representadas espetáculos culturais.	TRUE	TRUE	v1.0	96	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	2	Arco	Estrutura artificial em forma de arco.	TRUE	TRUE	v1.0	96	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	3	Azenha	Estrutura com dispositivo para funcionar com base na energia hídrica e destinado à moagem de cereais.	TRUE	TRUE	v1.0	96	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	4	Barraca	Edifício de construção ligeira, que normalmente tem um ou mais lados abertos e que é geralmente utilizado para fins de armazenamento.	TRUE	TRUE	v1.0	96	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	5	Barragem	Construção permanente num curso de água utilizada para reter a água ou para controlar o seu caudal.	TRUE	TRUE	v1.0	96	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	6	Bunker	Instalação, em parte subterrânea, destinada aos militares, ou por estes utilizada, quer para a localização de centros de comando e controlo quer para o acampamento de tropas.	FALSE	FALSE	v1.0	96	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	7	Capela	Edifício religioso mais pequeno que uma igreja e com atribuições idênticas.	TRUE	TRUE	v1.0	96	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	8	Castelo	Fortificação de defesa com muralhas, torres e, por vezes, fossos, construída geralmente em local estratégico.	TRUE	TRUE	v1.0	96	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	9	Chaminé	Conduta vertical e elevada em forma de tubo construída para exaustão de fumos.	TRUE	TRUE	v1.0	96	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	10	Coreto	Edificação sobrelevada, coberta mas sem paredes, localizada em largos e jardins, e onde se realizam apresentações de bandas musicais e outros espetáculos.	TRUE	TRUE	v1.0	96	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	11	Espigueiro	Estrutura normalmente de pedra ou madeira com a função de secar o milho através das fissuras laterais.	TRUE	FALSE	v1.0	96	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	12	Estádio	Grande recinto destinado essencialmente à realização de competições desportivas e circundada de bancadas em anfiteatro para acomodação de público	TRUE	TRUE	v1.0	96	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	13	Estufa	Construção envidraçada ou coberta de material transparente, na qual a temperatura e humidade podem ser controladas, para cultivo e crescimento de espécies agrícolas ou plantas.	TRUE	TRUE	v1.0	97	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	14	Farol	Torre ou outra construção elevada construída para apoio à navegação marítima.	TRUE	TRUE	v1.0	97	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	15	Forte	Construção arquitetónica militar projetada para defesa.	TRUE	TRUE	v1.0	97	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	16	Hangar	Construção destinada ao abrigo e reparação de aeronaves e dirigíveis.	TRUE	TRUE	v1.0	97	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	17	Igreja	Edifício de culto cristão.	TRUE	TRUE	v1.0	97	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	18	Reservatório da mãe d'água	Reservatório de água encanada.	TRUE	TRUE	v1.0	97	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	19	Mesquita	Edifício de culto islâmico.	TRUE	TRUE	v1.0	97	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	20	Moinho de vento	Estrutura com dispositivo para funcionar com base na energia do vento e destinado à moagem de cereais.	TRUE	TRUE	v1.0	97	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	21	Palácio	Edifício grandioso e de aparência nobre.	TRUE	TRUE	v1.0	97	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	22	Pombal	Construção de forma tradicionalmente circular ou em ferradura, vulgarmente de cor branca, que proporciona habitat de nidificação para os pombos.	TRUE	FALSE	v1.0	97	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	23	Praça de touros	Infraestrutura normalmente circular, com bancadas para espectadores e com uma arena interior onde se efetuam corridas tauromáquicas.	TRUE	TRUE	v1.0	97	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	24	Silo	Reservatório em forma de torre onde são armazenados materiais ou alimentos.	TRUE	TRUE	v1.0	97	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	25	Sinagoga	Edifício de culto judaico	TRUE	TRUE	v1.0	97	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	26	Tanque de armazenamento	Contentor geralmente para líquidos e gases comprimidos.	TRUE	TRUE	v1.0	97	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	27	Telheiro	Abrigo de pessoas, animais, lenha, veículos ou de outros materiais, constituído por uma cobertura assente sobre pilares e por vezes tapada dos lados.	TRUE	TRUE	v1.0	97	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	28	Templo	Edifício ou estrutura de características específicas cuja principal finalidade é o culto religioso.	TRUE	TRUE	v1.0	97	06	Construções	06.03	Edifício	Edificio	2D
valorformaedificio	29	Torre	Estrutura relativamente alta e estreita que pode estar isolada ou fazer parte de outra estrutura.	TRUE	TRUE	v1.0	97	06	Construções	06.03	Edifício	Edificio	2D
valorgasodutooleodutosubquimicas	1	Gasoduto	Tubagem para transportar produtos gasosos, especialmente gás natural ou gás derivado do petróleo.	TRUE	TRUE	v1.0	97	08	Infraestruturas e serviços de interesse público	08.11	Oleoduto, gasoduto ou substâncias químicas	OleodutoGasodutoSubtanciasQuimicas	2D
valorgasodutooleodutosubquimicas	2	Oleoduto	Tubagem para transportar ou conduzir petróleo ou seus derivados.	TRUE	TRUE	v1.0	97	08	Infraestruturas e serviços de interesse público	08.11	Oleoduto, gasoduto ou substâncias químicas	OleodutoGasodutoSubtanciasQuimicas	2D
valorgasodutooleodutosubquimicas	3	Outros produtos	Tubagem para transportar produtos químicos.	TRUE	TRUE	v1.0	97	08	Infraestruturas e serviços de interesse público	08.11	Oleoduto, gasoduto ou substâncias químicas	OleodutoGasodutoSubtanciasQuimicas	2D
valorinstalacaodegestaoambiental	1	Resíduos sólidos	Instalação para depósito e tratamento de resíduos sólidos.	TRUE	TRUE	v1.0	97	08	Infraestruturas e serviços de interesse público	08.09	Instalação de gestão ambiental	InstGestaoAmbiental	-
valorinstalacaodegestaoambiental	2	Resíduos líquidos	Instalação para depósito tratamento de resíduos líquidos.	TRUE	TRUE	v1.0	97	08	Infraestruturas e serviços de interesse público	08.09	Instalação de gestão ambiental	InstGestaoAmbiental	-
valorinstalacaodegestaoambiental	3	Resíduos industriais	Instalação para depósito tratamento de resíduos industriais.	TRUE	TRUE	v1.0	98	08	Infraestruturas e serviços de interesse público	08.09	Instalação de gestão ambiental	InstGestaoAmbiental	-
valorinstalacaodegestaoambiental	4	Resíduos tóxicos	Instalação para depósito tratamento de resíduos tóxicos.	TRUE	TRUE	v1.0	98	08	Infraestruturas e serviços de interesse público	08.09	Instalação de gestão ambiental	InstGestaoAmbiental	-
valorinstalacaoproducao	1	Pecuária	Instalação ou edifício onde é exercida uma atividade pecuária	FALSE	TRUE	v1.0	98	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	1.1	Vacaria	Instalação ou edifício onde é exercida uma atividade pecuária relacionada com exploração, reprodução e recriação de gado bovino.	TRUE	FALSE	v1.0	98	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	1.2	Suinicultura	Instalação ou edifício onde é exercida uma atividade pecuária relacionada com exploração, reprodução e recriação de gado suíno.	TRUE	FALSE	v1.0	98	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	1.3	Aviário	Instalação ou edifício onde é exercida uma atividade pecuária relacionada com exploração, reprodução e recriação de aves.	TRUE	FALSE	v1.0	98	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	1.4	Matadouro	Edifício onde se abatem animais cuja carne é para consumo público.	TRUE	FALSE	v1.0	98	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	2	Adega	Instalação ou edifício onde é exercida a atividade de vinificação relacionada com a transformação da uva em vinho e a conservação, acondicionamento e comercialização de vinhos.	TRUE	FALSE	v1.0	98	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	3	Lagar de azeite	Instalação ou edifício onde é exercida a atividade relacionada com a transformação da azeitona em azeite.	TRUE	FALSE	v1.0	98	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	4	Indústria extrativa	Instalação ou edifício onde são realizadas atividades relacionadas de minerais ou rochas.	FALSE	FALSE	v1.0	98	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	4.1	Pedreira	Área a céu aberto onde se extrai rochas ou massas minerais.	TRUE	TRUE	v1.0	98	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	4.2	Mina	Área que delimita um conjunto de escavações e instalações destinadas à exploração de minérios ou outros produtos existentes no subsolo.	TRUE	TRUE	v1.0	98	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	4.3	Extração de inertes	Extração de materiais em locais fluviais ou marítimos.	FALSE	FALSE	v1.0	98	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	4.4	Salina	Terreno plano à beira do mar, de lago salgado ou de rio de água salgada, dividido em reservatórios nos quais se deposita o sal.	TRUE	TRUE	v1.0	98	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	5	Fábrica	Edifício de estabelecimento industrial onde se procede à transformação ou conservação de matérias-primas e onde se obtêm ou fabricam produtos.	TRUE	TRUE	v1.0	98	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	6	Fábrica de materiais explosivos	Edifício onde se fabricam materiais explosivos.	TRUE	TRUE	v1.0	98	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	7	Oficinas	Lugar onde se exerce algum ofício.	FALSE	TRUE	v1.0	98	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	7.1	Oficinas em geral	Edifício onde se encontram equipamentos ou máquinas para fabrico e reparação de objetos metálicos ou não, aparelhos, instrumentos, etc., incluindo carpintarias e serrações.	TRUE	FALSE	v1.0	98	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	7.2	Oficina de pirotecnia	Edifício ou área onde se fabricam materiais pirotécnicos.	TRUE	FALSE	v1.0	98	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	7.3	Oficina de reparação automóvel	Edifício onde se encontram equipamentos ou máquinas para reparação e substituição de peças de veículos automóveis ou outros ou onde se lavam esses veículos.	TRUE	FALSE	v1.0	99	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	8	Estaleiro Naval	Edifícios associados a áreas onde se constroem ou reparam embarcações.	TRUE	TRUE	v1.0	99	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	9	Armazém	Edifício onde se arrecadam diversos tipos de produtos.	TRUE	TRUE	v1.0	99	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	10	Estação de emissão ou receção	Edifício de apoio ao funcionamento das antenas destinadas às comunicações por meio da captação e irradiação de ondas eletromagnéticas ou radielétricas.	TRUE	TRUE	v1.0	99	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	11	Aquicultura	Área com as instalações e exploração de culturas em águas marinhas, águas superficiais na proximidade da foz dos rios, que têm um caráter parcialmente salgado.	TRUE	TRUE	v1.0	99	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorinstalacaoproducao	12	Parque de sucata	Área onde se depositam materiais de ferro velho e onde se compram e vendem esses materiais.	TRUE	TRUE	v1.0	99	08	Infraestruturas e serviços de interesse público	08.10	Instalação de produção	InstProducao	-
valorlocalgeodesico	1	Igreja	Sinal geodésico em torre, cruz ou zimbório da igreja.	TRUE	TRUE	v1.0	99	06	Construções	06.05	Sinal geodésico	SinalGeodesico	3D
valorlocalgeodesico	2	Catavento	Sinal geodésico em eixo do catavento.	TRUE	TRUE	v1.0	99	06	Construções	06.05	Sinal geodésico	SinalGeodesico	3D
valorlocalgeodesico	3	Construção	Sinal geodésico em torre de edifício, ou no telhado de uma construção.	TRUE	TRUE	v1.0	99	06	Construções	06.05	Sinal geodésico	SinalGeodesico	3D
valorlocalgeodesico	4	Moinho	Sinal geodésico sobre moinho.	TRUE	TRUE	v1.0	99	06	Construções	06.05	Sinal geodésico	SinalGeodesico	3D
valorlocalgeodesico	5	Cruzeiro	Sinal geodésico no topo de cruzeiro.	TRUE	TRUE	v1.0	99	06	Construções	06.05	Sinal geodésico	SinalGeodesico	3D
valorlocalgeodesico	6	Castelo	Sinal geodésico construído num ponto de um castelo.	TRUE	TRUE	v1.0	99	06	Construções	06.05	Sinal geodésico	SinalGeodesico	3D
valorlocalgeodesico	7	Depósito elevado	Sinal geodésico construído no topo de um depósito de água elevado.	TRUE	TRUE	v1.0	99	06	Construções	06.05	Sinal geodésico	SinalGeodesico	3D
valorlocalgeodesico	8	Farol	Sinal geodésico construído no topo ou num ponto de um farol.	TRUE	TRUE	v1.0	99	06	Construções	06.05	Sinal geodésico	SinalGeodesico	3D
valorlocalgeodesico	9	Posto de vigia	Sinal geodésico construído no topo de um posto de vigia.	TRUE	TRUE	v1.0	99	06	Construções	06.05	Sinal geodésico	SinalGeodesico	3D
valorlocalgeodesico	10	Para-raios	Sinal geodésico na ponta de para-raios.	TRUE	TRUE	v1.0	99	06	Construções	06.05	Sinal geodésico	SinalGeodesico	3D
valorlocalgeodesico	11	Terreno	Sinal geodésico sobre o terreno.	TRUE	TRUE	v1.0	99	06	Construções	06.05	Sinal geodésico	SinalGeodesico	3D
valorlocalgeodesico	995	Não aplicável		TRUE	TRUE	v1.0	99	06	Construções	06.05	Sinal geodésico	SinalGeodesico	3D
valorlocalnomeado	1	Capital do País	Cidade onde está situada a sede administrativa do país.	FALSE	TRUE	v1.0	99	02	Toponímia	02.01	Designação local	DesignacaoLocal	2D
valorlocalnomeado	2	Sede administrativa de Região Autónoma	Cidade onde está situada a sede administrativa da Região Autónoma.	FALSE	TRUE	v1.0	99	02	Toponímia	02.01	Designação local	DesignacaoLocal	2D
valorlocalnomeado	3	Capital de Distrito	Cidade onde está situada a sede administrativa do distrito.	TRUE	TRUE	v1.0	100	02	Toponímia	02.01	Designação local	DesignacaoLocal	2D
valorlocalnomeado	4	Sede de Concelho	Lugar onde está instalada a Câmara Municipal e que dá o nome ao município.	TRUE	TRUE	v1.0	100	02	Toponímia	02.01	Designação local	DesignacaoLocal	2D
valorlocalnomeado	5	Sede de Freguesia	Lugar onde está instalada a freguesia e que dá o nome à mesma.	TRUE	TRUE	v1.0	100	02	Toponímia	02.01	Designação local	DesignacaoLocal	2D
valorlocalnomeado	6	Forma de relevo	Características geomorfológicas dos terrenos.	FALSE	FALSE	v1.0	100	02	Toponímia	02.01	Designação local	DesignacaoLocal	2D
valorlocalnomeado	6.1	Serra	Forma natural de relevo constituída por uma cadeia de montanhas.	FALSE	TRUE	v1.0	100	02	Toponímia	02.01	Designação local	DesignacaoLocal	2D
valorlocalnomeado	6.2	Cabo	Zona da costa onde a terra avança pelo mar originando uma saliência natural.	TRUE	TRUE	v1.0	100	02	Toponímia	02.01	Designação local	DesignacaoLocal	2D
valorlocalnomeado	6.3	Ria	Enseada comprida e estreita na costa marítima, em que o mar invadiu os vales fluviais interiores.	TRUE	TRUE	v1.0	100	02	Toponímia	02.01	Designação local	DesignacaoLocal	2D
valorlocalnomeado	6.4	Pico	Cume de uma elevação natural com dimensões consideráveis.	TRUE	TRUE	v1.0	100	02	Toponímia	02.01	Designação local	DesignacaoLocal	2D
valorlocalnomeado	6.5	Península	Porção de terra cercada de água por todos os lados menos por um que a liga geralmente a uma região mais vasta, habitualmente continental.	TRUE	TRUE	v1.0	100	02	Toponímia	02.01	Designação local	DesignacaoLocal	2D
valorlocalnomeado	6.6	Baía	Reentrância da costa, geralmente entre dois cabos, de contorno aproximadamente semicircular ou estreita à entrada e mais larga no interior, de extensão considerável, menor que um golfo.	TRUE	TRUE	v1.0	100	02	Toponímia	02.01	Designação local	DesignacaoLocal	2D
valorlocalnomeado	6.7	Enseada	Reentrância ou recôncavo da costa marítima, que forma pequeno porto de abrigo.	TRUE	TRUE	v1.0	100	02	Toponímia	02.01	Designação local	DesignacaoLocal	2D
valorlocalnomeado	6.8	Ínsua	Ilha pequena que fica no curso de um rio.	TRUE	TRUE	v1.0	100	02	Toponímia	02.01	Designação local	DesignacaoLocal	2D
valorlocalnomeado	6.9	Dunas	Colinas de areia formadas pelo vento junto das praias.	TRUE	TRUE	v1.0	100	02	Toponímia	02.01	Designação local	DesignacaoLocal	2D
valorlocalnomeado	6.10	Fajã	Terreno plano ou em declive não muito acentuado, junto ao mar subjacente a uma arriba abrupta. Pode ter origem na solidificação de mantos de lavas que escorreram pelas encostas, ou no depósito de materiais provenientes do desmoronamento das arribas erodidas	TRUE	TRUE	v1.0	100	02	Toponímia	02.01	Designação local	DesignacaoLocal	2D
valorlocalnomeado	7	Lugar	Aglomerado populacional com designação própria.	FALSE	FALSE	v1.0	100	02	Toponímia	02.01	Designação local	DesignacaoLocal	2D
